text,favorite_count,retweet_count,created_at
"Looking to save up on furniture??🫴Dm me a picture of what you're looking for 
💰Cofee Tables @Ksh.10,450(new)
👉Tv Stands @Ksh.13,450(new)
Location;Kasarani

#MachakosCountyExposed #machakosimpunity #GivingTuesday2022 #PORURU Ghana Pastor Ezekiel https://t.co/1R6npt7k3X",0,0,2022-11-29T11:35:29Z
"Governor Gladys Wanga holds a baby of a KCSE candidate who died yesterday shortly after delivery.

Trends: #machakoscountyexposed #kibra #ezekielmachogu #mudavadi #alai https://t.co/AfEwMfqbc2",1,0,2022-11-29T11:34:45Z
"The machakos county inspectorate is known for harassment of professional and business people moreso you ain't from the native community. I have seen alot till I can't do any business there @Wavinya_Ndeti
@DrAlfredMutua
#MachakosCountyExposed",0,0,2022-11-29T11:32:50Z
"@wuon_ogwari @Kavindumuthama @Wavinya_Ndeti @Machakos_Gov @isk_kenya #MachakosCountyExposed With  Kamba 
https://t.co/KnnR0jSjoE",0,0,2022-11-29T11:32:46Z
"they will be biting the chicken but at the back of their mind wishing you could just have given them 100k each, remember on hustler fund rules they don't qualify 🤣

 #MachakosCountyExposed Ishaweri Huyu

📷:@citizentvkenya",0,0,2022-11-29T11:30:37Z
"RECOFIT INTERIOR FITTINGS &amp; DESIGN are the best in interior solutions. Talk to them through  0759756299

#MachakosCountyExposed #Ronaldo #SpaceYaMagari Riggy G Chiesa Juventus Ezekiel Machogu #ManDay Ichaweri Kibra Mudavadi Locatelli Alai https://t.co/lKhlQayyii",0,0,2022-11-29T11:30:14Z
"@Alexronnybirir #MachakosCountyExposed
♥️♥️♥️♥️♥️♥️♥️🔴♥️🔴🔴🔴🔴
https://t.co/m9pBKiR6oW",0,0,2022-11-29T11:29:25Z
"Mbogi la Izram was neutralized by this special DCI squad.
The terror is over, and the security effort has allowed Kakamega to return to normalcy. 

Mudavadi | #MachakosCountyExposed | #GivingTuesday2022 | https://t.co/pe4PFatc0j",0,0,2022-11-29T11:28:47Z
"Ceiling fans Available
Call: 0745644247
STI's Kakamega Grade 6 Somali pastor Ezekiel  Sodom and Gomorrah  #machakoscountyExposed Uhuru Kenyatta Riggy G Kindly DM #Manday Paybill KCPE #GivingTuesday2022 https://t.co/qlZ8wnfOMA",2,1,2022-11-29T11:28:19Z
"Limit bars to town,mount Alcoblow all over.Make money to feed the sufferers  #ManDay #MachakosCountyExposed",0,0,2022-11-29T11:27:47Z
"Copper pipes and fittings Available All Sizes
Call: 0745644247
STI's Kakamega Grade 6 Somali pastor Ezekiel  Sodom and Gomorrah  #machakoscountyExposed Uhuru Kenyatta Riggy G Kindly DM #Manday Paybill KCPE #GivingTuesday2022 https://t.co/NcDrcJYxD1",3,2,2022-11-29T11:26:58Z
"Rick Ross tryna to call hamisa mobeto
Pires Morgan 
#MachakosCountyExposed 
#Indigo #Ronaldo https://t.co/RpSFo9IHpI",1,1,2022-11-29T11:26:26Z
"Before you donate your money to the Drought Relief Program, you need to know that Riggy G is organizing a party worth 300,000 shillings for students. 
In short, it's your money that will be used. 

#MachakosCountyExposed Aboubakar Alai https://t.co/4hWX9TjrM5",0,0,2022-11-29T11:25:36Z
"Talk to us Anytime: 0727419101

#MachakosCountyExposed https://t.co/tOZ0Tmxnss",0,0,2022-11-29T11:25:22Z
"🌟🌟IN NEED OF A PORTABLE BUSINESSLAPTOP??⭐⭐HERE IS ONE:::
Hp EliteBook  1040 G2
Features::Core i5|5th Gen|2.50Ghz |8Gb Ram |256Gb ssd|14""inch|Backlit  @ kes 36,000
📞0746054637 
Payment on delivery accepted!
https://t.co/cqGMOWCjhi
Sacco Aboubakar #MachakosCountyExposed https://t.co/Nf9RFyHySL",3,2,2022-11-29T11:24:32Z
"Limited Rear Shock Absorber replacement available in KYB for the following vehicles:
Caldina Chopper
Sienta 4WD
Nze 4WD
Premier 240/260 4WD
Fielder 4WD 
 #MachakosCountyExposed #premiermotorspares #shockabsorbers #Ronaldo https://t.co/R7oJHdD4qE",0,0,2022-11-29T11:24:29Z
"Network Marketing Distributors/online Agents needed.
Pay  is atleast 1800KES Per day.
Note:No experience required for free training will be offered.
#MachakosCountyExposed
Round of 16
Ezekiel Machogu
Ichaweri
Huyu
Riggy G
#IkoKaziKE #NatafutaKazi #JijiLaNairobi#WapiKazi",0,0,2022-11-29T11:23:57Z
"FROM MY NOTEBOOK.
(Notes from my millionaire mentor)

Don't be afraid to fail, it's the only way to succeed.

#MAMA2022 
#MachakosCountyExposed",0,0,2022-11-29T11:19:47Z
"Contemporary and classic style comes together in a beautiful way in this sofas. Get yours today.
Call/WhatsApp 0712429555

#MachakosCountyExposed 
Riggy G
Ezekiel machogu
Ichaweri https://t.co/UazViCvVAL",0,0,2022-11-29T11:19:43Z
Holiday homes call us on 0702846342#MachakosCountyExposed https://t.co/mE4SmxUYqC,0,0,2022-11-29T11:18:52Z
"#MachakosCountyExposed

Get building/construction materials to your door step when you call or WhatsApp us on 0797949789
We do deliveries within Nairobi,kiambu , ruiru and Thika 
Plus paints ,timber ,pipes https://t.co/6zOHhSztZg",3,1,2022-11-29T11:17:53Z
Car hire call 0702846342 #MachakosCountyExposed https://t.co/h7xJEn7AXi,0,0,2022-11-29T11:17:38Z
The people of God have cited that the street children are part of insecurity within Nairobi county. Atleast our interior minister gonna find where his voice can be hypothetical. Otherwise #MachakosCountyExposed.,1,0,2022-11-29T11:16:40Z
"Everything for an accountant starts with a Budget,lives in the budget and ends at the Budget..

Ezekiel machogu
#MachakosCountyExposed https://t.co/9h7tEd6Pcd",0,0,2022-11-29T11:12:44Z
"What are you doing to;
1. Improve your skills?
2. Attain your financial goals?
3. Live a life you always dreamed of?
.
#MachakosCountyExposed #FIFAWorldCupQatar2022 #SpotifyWrapped #Ronaldo #China #24hoursinpolicecustody #KashmirFiles #คุณชายตอนจบ #定要幾個要搞 #Ukraine #XiaoZhan https://t.co/gr2K0gtHps",1,0,2022-11-29T11:12:33Z
"After the final CUM is when you'll realize that there is more to life than just MNYANDUANO!

|Ichaweri| |Riggy G| |Round of 16|
#MachakosCountyExposed",0,0,2022-11-29T11:12:26Z
"High value men don't use Facebook and TikTok to distract themselves.

Riggy G MachakosCountyExposed Ezekiel Machogu Alai Ichaweri Mudavadi Nairobi River Huyu Somali County",5,1,2022-11-29T11:12:23Z
When you give upcoming artist a chance to perform at your show😂😂Hiii imeenda kabisa #MachakosCountyExposed https://t.co/gBW69n16A7,4,0,2022-11-29T11:11:10Z
"5. Get enough sunlight.

Expose yourself to sunlight to trigger release of serotonin

It's a hormone which makes you feel;

• Relaxed
• Focus better
• Boost your mood

Spend 15 minutes from your schedule and sun bask.

Riggy G MachakosCountyExposed Ezekiel Machogu Alai",9,3,2022-11-29T11:09:47Z
"2. Get enough sleep.

Sleep deprivation makes you loose;

• Motivation
• Focus
• Energy

This makes you hunt what brings you back to life.

To break this cycle, get 7 hours of sleep everyday.

Riggy G MachakosCountyExposed Ezekiel Machogu Alai Ichaweri Mudavadi Nairobi River",6,1,2022-11-29T11:09:43Z
"1. Do dopamine detox

Take some time off from triggers and do this:

• Go on a walk
• Listen to music
• Do fun activities like dancing
• Hang out with friends

Do activities that will have your mind and body engaged

Riggy G MachakosCountyExposed Ezekiel Machogu Alai Ichaweri",6,1,2022-11-29T11:09:42Z
"Chasing dopamine is the worst addiction to mankind.

Dopamine makes you crave the feeling you get from;

• Sex
• Porn
• Drugs
• Alcohol
• Fast food
• Social media
• Watch movies
• Video games

How do you put end to this?

Riggy G MachakosCountyExposed Ezekiel Machogu Alai",7,2,2022-11-29T11:09:40Z
"Dopamine is success killer.

Here's how to reset your brain's dopamine levels and focus better than 97% of people...

Thread 🧵

Riggy G MachakosCountyExposed Ezekiel Machogu Alai Ichaweri Libra Mudavadi Nairobi River Huyu Somali",37,9,2022-11-29T11:09:39Z
"Am i the only one who feels like #Ezekiel Machogu is a big joke in this docket..??🤔🤔
#MachakosCountyExposed https://t.co/IdVJdX8RpW",0,0,2022-11-29T11:08:58Z
"Sakaja bans Western and Rift Valley matatus from accessing Nairobi CBD from December,1,2022

#MachakosCountyExposed Riggy G Round of 16 Huyu Ichaweri Alai https://t.co/aJegGFjP4a",62,4,2022-11-29T11:07:36Z
"High low is back in fashion don't be left out📣

Contact us 
WA +254714885006 
 📞   +254 741625542
Or VISIT US at marsabit plaza, L4

Follow us on Instagram/Facebook/TikTok/Twitter handle @label15ke

#MachakosCountyExposed #OkoaUchumi https://t.co/LgCLRQb6eo",1,0,2022-11-29T11:04:13Z
"Maturity is realizing weekends are not for partying. It’s time to build the life you want.

Riggy G MachakosCountyExposed Ezekiel Machogu Alai Ichaweri Libra Mudavadi Nairobi River",4,0,2022-11-29T11:01:34Z
Guys lets register for investor education conference which will be on 30 th November 2022 here https://t.co/dnlZyeDFDX #MachakosCountyExposed Agents Bilateral Agreements Ghana  #ELCconferenceKilifi #RegisterForInvestorConference #DissolveNEAnow #SpaceYaMagari Paybill,16,11,2022-11-29T11:00:24Z
"What makes a man dangerous is not his capacity for violence. 

It's his willingness to turn into a monster when backed into a corner by those who wish to impose their rule upon him.

Riggy G MachakosCountyExposed Ezekiel Machogu Alai Ichaweri Libra Mudavadi Nairobi River",10,0,2022-11-29T10:59:13Z
"Football &amp; Basketball Combo🏀🔥
Click here to Bet👇🏼
https://t.co/WmIPMW911u

KICKOFF ~4:00PM
#Ichaweri
#MachakosCountyExposed 
#EzekielMachogu
#ManDay
#Mudavadi",0,0,2022-11-29T10:59:00Z
"An interview that makes Swahili sound like a language of Royals and Scholars. Pumzika kwa amani daktari. #MachakosCountyExposed Ghana Uhuru Kenyatta Agents Bilateral Agreement #SpaceYaMagari 
Sema Nami: Walibora asema na Jack Oyoo Sylvester https://t.co/lAed7WpGeu via @YouTube",1,0,2022-11-29T10:58:59Z
"Get best deal on our best selling Armco AJB-900(SS) 5-IN-1 food processor.  Available online and showroom.https://t.co/xVEQ4iFtkY

#MachakosCountyExposed Ezekiel Machogu Mudavadi Ichaweri Alai Nairobi River Riggy G #DayTrading https://t.co/mwgmjcqsnV",0,0,2022-11-29T10:58:25Z
"FROM MY NOTEBOOK.
(Notes from my millionaire mentor)

It's not the lack of intelligence, it's the lack of focus that is stopping you.

#MachakosCountyExposed 
#Ronaldo",0,0,2022-11-29T10:56:26Z
"The person who doesn’t makes mistakes is unlikely to make anything.

#Aboubakar | Ezekiel Mochogu | #MachakosCountyExposed",0,0,2022-11-29T10:56:03Z
"CLEARANCE SALE!!!!! Check out our deals https://t.co/8YlMYgyx1b Grab yours👟👞👢👠 pair today #MachakosCountyExposed #ManDay Ichaweri, Nairobi River, Alai, Riggy G, Mudavadi, Round of 16, Ezekiel Machogu, Kibra, #Ronaldo #SupportSmallStreams #SmallStreamersConnectRT @omwambaKE https://t.co/MIU9VTIc4y",1,1,2022-11-29T10:53:25Z
Media personality and business woman Betty Kyallo may soon be counting loses after Karen residents have pushed for the closure of her restaurant ‘The Summer House’. #Jada #NairobiRiver #sexualharassmentisneverajoke #MachakosCountyExposed https://t.co/d3hUGIhlYj,49,1,2022-11-29T10:51:16Z
"Extra Care from our officers in Uniform..

Officer Gladys babysitting for a class 8 Candidate as she sitting for her exams yesterday at Kabartegan Primary, Bureti Sub county, Kericho County.

Alai Nairobi River Ezekiel Machogu Ichaweri Kibra #MachakosCountyExposed Mudavadi https://t.co/I67BSYvYqC",212,27,2022-11-29T10:50:19Z
"Get your interior Fittings done by the best. For all interiors solutions,that is all fittings and  interior designs, Call RECOFIT INTERIOR FITTINGS &amp; DESIGN on  0759756299

#MachakosCountyExposed
#ManDay #Ronaldo Riggy G Ichaweri #Sexualharassmentisneverajoke #SpaceYaMagari Alai https://t.co/a7jTn0TZe7",2,0,2022-11-29T10:48:19Z
"It's now time for all county askaris to be trained on how to make professional arrests when it's necessary. What they do currently is not different from manhandling and kidnapping. The Machakos incident is a tip of ice berg on what county askaris do daily.
#MachakosCountyExposed",0,0,2022-11-29T10:48:13Z
I wish the student could explain the illustrations into paragraphs and would score a higher mark.#MachakosCountyExposed,2,0,2022-11-29T10:47:07Z
"kitengela riverside rangers plot

Size: 100 by 100 ft

200m from the tarmac. 
In a gated community.

Price: kshs 4,500,000

Pay deposit 2.5M and 3 months installments 

Contact 
￼ 0740314300

#MachakosCountyExposed  Ichaweri Alai Riggy G Nairobi river Kibra Mudavadi https://t.co/VOk22tow8y",0,0,2022-11-29T10:46:46Z
"Some Gregory Isaac tune 🎶 at this hour isn't bad at all..

Jamaicans 🇯🇲 are born to sing...but of late they no longer churn out such great tunes.

Nairobi River Alai Ichaweri Kibra Ezekiel Machugu #MachakosCountyExposed https://t.co/j8y6HxljHD",10,4,2022-11-29T10:43:16Z
"Let me plug you with these kicks🔥🔥 Size 40-45

#ManDay  Riggy G #MachakosCountyExposed round of 16 kindly DM Nairobi River huyu Somali #MachineLearning https://t.co/MV4nEHEXKu",3,0,2022-11-29T10:43:09Z
"President Dr William Ruto  leading the fifth Cabinet meeting tody on Tuesday.

Kibra Alai Nairobi River Riggy G #Luna MachakosCountyExposed #LUNATICSTOKEN #FIFAWorldCup Round 16 https://t.co/tLD57XkySk",0,0,2022-11-29T10:42:34Z
"We demand just for the surveyors who were molested in they line of duty
#MachakosCountyExposed https://t.co/wmwVsOKk0f",0,0,2022-11-29T10:41:27Z
3k a month bedsitter ..would you live here? #MachakosCountyExposed https://t.co/nTtM5byUDg,4,1,2022-11-29T10:40:41Z
"#MachakosCountyExposed 
Riggy G
Ronaldo https://t.co/y2Fz61b6oY",1,1,2022-11-29T10:39:53Z
Unaita Riggy G lunch halaf anaenda kukuexpose kama #MachakosCountyExposed https://t.co/hZ3Tc87kH4,1,0,2022-11-29T10:38:27Z
"HP ELITEBOOK 1030 G3
Core i7 l 8th Generation 
16GB RAM l 256GB SSD
Shop Today at KShs 62,000
Call/WhatsApp us on +254768960200
Onana Kudus #MachakosCountyExposed #Ronaldo Apple #FIFAWorldCup #Qatar2022 https://t.co/8OBuYoxwRb",0,0,2022-11-29T10:38:10Z
"Is it lunch yet? 😋😋😋
#MachakosCountyExposed Ferrari Round of 16 #sexualharassmentisneverajoke Ichaweri https://t.co/MCuLIAg9M9",1,0,2022-11-29T10:37:24Z
"@isk_kenya @Machakos_Gov We are grateful to the ISK for speedily &amp; decisively taking up this matter. Gratitude to County Surveyor Machakos and her entire office for their support. Charges dropped with apologies for their extremely gross misconduct yesterday
#MachakosCountyExposed",2,0,2022-11-29T10:37:07Z
"Nature is the greatest designer..

An Egg is so perfectly designed so much that a crusher can so nothing with it..

Nairobi River Ezekiel Machugu Ichaweri Kibra Alai #MachakosCountyExposed https://t.co/HJ5cvT5HaV",5,1,2022-11-29T10:37:02Z
"Musk announced that Apple has stopped most advertising on Twitter.

What are your thoughts about Apple threatening to remove Twitter off the App Store?

#VividGold #apple #Twitter #Aboubakar #MachakosCountyExposed https://t.co/hwVUu7f7rF",0,0,2022-11-29T10:36:31Z
"Konza Conference Center KCC in Machakos County is on the way with a 5,000-capacity auditorium, conference halls, and a One-Stop-Shop to service investors.
Likes for Macha County Government 
#MachakosCountyExposed https://t.co/IWpkINrOgI",108,10,2022-11-29T10:36:14Z
"Mudavadi Kibra Ezekiel Machogu Ichaweri Riggy G Iran Alai #MachakosCountyExposed 
Pay on delivery within nairobi 
Axellion sneakers..
Size 40,41,42,43,44 
Price 3700
Contact 0715016674 https://t.co/7O2m1RUihG",2,0,2022-11-29T10:35:57Z
"Paris Saint  Germain 3rd kit 22-23 available.
Kshs. 1200
.
.
.
Call/WhatsApp: +254100100105
#MachakosCountyExposed | Ghana | Bruno Fernandes |#DissolveNEAnow |#PORURU |  Riggy G |  #SpaceYaMagari | #ELCconferenceKilifi | Casemiro | Kibra https://t.co/xuwnNUvuzA",0,0,2022-11-29T10:35:51Z
"What would you choose to have here ? 
Android TV set up boxes 
📌Google Chromecast 4k 8000
📌Amazon firestick 4k 6000
📌Mi box s 4k 7000

#MachakosCountyExposed
 Ichaweri Ezekiel Machogu Huyu Alai Mudavadi Nairobi River Mombasa Kindly DM Kibra Kudus Garissa https://t.co/ZOx6MVtrzR",6,4,2022-11-29T10:34:07Z
"Life is full of theories until you experience it at hand.
Do not rely on theories but live your own life.
Make your own story.
#motivationtuesday #tuesdaymotivation #TuesdayThoughts #buyplotsinkamulu #kamuluplotsforsale #diasporaengagement  #MachakosCountyExposed #ManDay https://t.co/D3FKGYEDZC",8,2,2022-11-29T10:33:29Z
"The person behind this was to be arrested, what happened? 😅

#MachakosCountyExposed
4thpresidentKE https://t.co/OtAYWqFLQE",22,2,2022-11-29T10:32:52Z
Ezekiel Machogu #MachakosCountyExposed will be the first minister to go home,0,0,2022-11-29T10:31:16Z
"3 candidates sit for KCPE in hospital after giving birth

#Examinations #KCPE #KCSE #Kitui #KituiLevel4Hospital #KPSEA

Trends: MachakosCountyExposed | Riggy G | Mudavadi | Round of 16 | Ichaweri | Chebukati | Eldoret | #MainaAndKingangi | Alai

https://t.co/CWZvQxMzoj https://t.co/VDqqZpnOTy",0,0,2022-11-29T10:30:09Z
"When was the last time you refreshed your upholstery?

We clean your couches/mattresses at the comfort of your home.

Same day drying👌

Talk to us now
📞/whatsapp 0717014153
📩

#cleanersnairobi #riggyG #MachakosCountyExposed #professionalcleaningservices #alai #krispkleenhome https://t.co/LmIKYIz3ag",0,0,2022-11-29T10:28:48Z
"Massage and extras services available around Ngara, Westlands, Parklands contact us on 0741144643

#ManDay
""Nairobi River""
Ichaweri
""Ezekiel Machogu""
""Riggy G""
#MachakosCountyExposed https://t.co/LRpACliFZ7",0,0,2022-11-29T10:27:36Z
"Restocked!!!

💥💥💥lenovo yoga 11e  4gb 500gbssd touch screen 

Ksh 19,500 

The most trusted supplier of Computers and Accessories

Contact Us;0708414113 

Lakers
Riggy G 
#MachakosCountyExposed
Russ
Nairobi River https://t.co/n9Hn3ylLCC",0,0,2022-11-29T10:25:45Z
Introducing the Hustler Card...... #HustlerCard Round of 16 #ManDay #Ronaldo #MachakosCountyExposed Riggy G https://t.co/UwzoL74HXA,0,1,2022-11-29T10:24:45Z
"Place your orders now.
Location ni Juja
Delivery ni free
#ManMonday
#MachakosCountyExposed 
Ichweri https://t.co/u0ZYf64275",0,0,2022-11-29T10:23:41Z
Sodom and Gomorrah is not our option Luo second Liberation fighters and Kibra guys told Uhuru Kenyatta till they ended up in Handshake with Raila Odinga again telling Riggy G Joseph Kang'ethe plus Agents Bilateral Agreement to yield to tha idea #MachakosCountyExposed .,0,3,2022-11-29T10:22:38Z
"One must not use power to mistreat other peple
#MachakosCountyExposed",0,0,2022-11-29T10:21:58Z
"You don't need drugs or alcohol to have a good time.

Only losers and small-minded people think it's necessary.

Riggy G MachakosCountyExposed Ezekiel Machogu Alai Ichaweri Libra Mudavadi Nairobi River",42,4,2022-11-29T10:21:31Z
"Every  surveyor should be given respect
#MachakosCountyExposed",0,0,2022-11-29T10:21:25Z
"Hit the gym + Party less + Upgrade your circle of friends + Avoid drama + Dress well + Make money = Cheat code to life.

Riggy G MachakosCountyExposed Ezekiel Machogu Alai Ichaweri Libra Mudavadi Nairobi River",96,21,2022-11-29T10:21:02Z
"Acts which were done in machakos is so unethical
#MachakosCountyExposed",0,0,2022-11-29T10:21:00Z
"Always prefer acquiring skills over degrees.

Degrees won't make you wealthy, Skills will.

Riggy G MachakosCountyExposed Ezekiel Machogu Alai Ichaweri Libra Mudavadi Nairobi River",58,8,2022-11-29T10:20:29Z
Wale jamaa waliingiaje cell na simu?  #MachakosCountyExposed,0,0,2022-11-29T10:20:09Z
"Why should women be sexually harassed?
#MachakosCountyExposed",0,0,2022-11-29T10:19:56Z
"We are all purpose website Designers.
Visit our website for more info:
https://t.co/OYwz1kF3QU
Contact Us
Phone No: +254715026405
#Roundof16 #MachakosCountyExposed #winnieOdinga #brunofernandez #RiggyG #webdesign #webdevelopment #webhosting #domainregistration #Ronaldo #Portugal https://t.co/AB5sXRI368",1,1,2022-11-29T10:18:41Z
"Ama nipeleke vitabu Machakos?
#MachakosCountyExposed https://t.co/gCftFt222Z",2,2,2022-11-29T10:18:31Z
"investors education conference is here let's  register via the link to book a slot https://t.co/z3oEUNBRAz…
For more information call 0729055290/0724596333
#RegisterForInvestorConference
#ManDay 
#MachakosCountyExposed 
#AskAMan https://t.co/TiQsuek98t",15,8,2022-11-29T10:16:27Z
"✦ [ #MachakosCountyExposed ] ● Discussion

KENYA Division

https://t.co/uFG2RP2gv7",0,0,2022-11-29T10:16:11Z
Hakuna kitu mi huchukia kama kuona mtu mrefu na anesota🥱 #MachakosCountyExposed,0,0,2022-11-29T10:14:58Z
"We talk so much about self love ,but can you love yourself when your mess is showing 🤔 
Whether you messed up or not ,whether you made it or not, at the end of the day go down on your knees and thank God for life and try again kesho.
#MachakosCountyExposed",0,0,2022-11-29T10:14:13Z
https://t.co/ZfnFfAwWZf Business Daily #ManDay #MachakosCountyExposed,0,0,2022-11-29T10:14:00Z
"Just found your new home and are excited for that transition?

Let us fully handle the relocation process for you🤝

Talk to us now
📞/whatsapp 0717014153
📩 DM us

#moversnairobi #MachakosCountyExposed #professionalmovingservices #kibra #bringingyouhome #riggyG #octamovers https://t.co/u7dP4mJTrb",0,0,2022-11-29T10:13:35Z
"Get Nederburg Pinotage at Ksh 2089
24 hour delivery
Located in Kindaruma Business Centre, Kilimani
https://t.co/vGe7d6bw4m
0711082050 | 0730731044
#labouteille Riggy G Ichaweri #sexualharassmentisneverajoke Man City Nairobi River #ManDay #MachakosCountyExposed Alai #Ronaldo Alai https://t.co/FL7a0anVHQ",3,1,2022-11-29T10:11:43Z
"Signs You’re Doing Better than You Think

1. You are alive.

2. You are able to see the sunrise and the sunset.

#USDT Nairobi River Riggy G #Luna MachakosCountyExposed #LUNATICSTOKEN #FIFAWorldCup Senegal 🇸🇳 KCSE KPSEA",0,0,2022-11-29T10:11:30Z
"@spmbuzzke Kigame your opinions are valid so as those of any other kenyans. But sympathy for your is one thing kenyans are just there to give. Strive for leadership, If you did not make last time you have 2027 to prepare forand kenyans will consider #MachakosCountyExposed COVID-19 #Ronaldo",0,0,2022-11-29T10:11:30Z
"The colour of wine 🍷 here... The Latest shape Toyota HARRIER 2000cc petrol Hybrid, 2015 model, located at Mombasa 🌴🌴 price Ksh4.4m 👀

call: 0787-555906 for more...

or Retweet 4 a buyer 2 see
Ichaweri Nairobi River Kibra Alai #MachakosCountyExposed https://t.co/Ln27PdeBNz",1,2,2022-11-29T10:10:54Z
"✂️✂️Designed to fit your car seats. 
Leather upholstery 
Delivery and fitting countrywide 
    ☎️0724457647 

""Round of 16""#MachakosCountyExposed Riggy G Ichaweri Eldoret Mudavadi Alai Nairobi river Uhuru Kenyatta Ezekiel machogu kibra https://t.co/D3UwtUKeeR",0,0,2022-11-29T10:09:06Z
Apo 1am kuna maneno #MachakosCountyExposed #SpotifyWrapped #Ronaldo https://t.co/73KYKMagC6,0,0,2022-11-29T10:08:53Z
Wueh #MachakosCountyExposed #quickmartivanka https://t.co/X7Oro16E9a,1,0,2022-11-29T10:08:45Z
"Na sio tafadhali
#MachakosCountyExposed https://t.co/xthkVSl53I",0,0,2022-11-29T10:07:22Z
"😂😂 Ongea
#MeToo    #SpotifyWrapped    #ManDay #generalmeakins #MachakosCountyExposed 
Riggy G https://t.co/YULfWmrB4p",4,3,2022-11-29T10:06:15Z
"Toyota fielder

  Fuel: petrol
  Cc: 1500
  Gearbox: Auto
  Drive: 2WD
  YOM: 2015
  New registration

Price: Ksh. 1.55M

Call: 0770357226

Kibra Nairobi River Riggy G Alai Mudavadi #MachakosCountyExposed https://t.co/3NdVO0wLno",1,0,2022-11-29T10:05:24Z
"Dear men
Better alcohol than those fvckin women
Don't praise woman  but fear them
When you see them just see celibacy journey to tomb
Alcohol +women that is swallowing bomb 💣
Escape matrix
#MachakosCountyExposed
Jayden Riggy G uhuru Kenyatta president ruto charlene https://t.co/HvQNQFunwi",8,2,2022-11-29T10:04:53Z
"Restocked!!!

💥💥💥lenovo x250  i5  4gb 500gbssd 

Ksh 19,500 

The most trusted supplier of Computers and Accessories

Contact Us;0708414113 

Lakers
Riggy G 
#MachakosCountyExposed
#Ronaldo 
#ManDay https://t.co/zGTgncmeqe",1,0,2022-11-29T10:04:23Z
"There is no such thing as destiny there are only different choices.
#ManDay #MachakosCountyExposed 
Riggy g",0,0,2022-11-29T10:04:19Z
"Man united to the world 👌🛑🛑

#ManchesterUnited #roundof16 #Rigy G #Nairobi River #MachakosCountyExposed #Juventus #Cancelo #SpotifyWrapped #Mancity #Iran #sexualharassementisneverajoke #ManDay #Africans #Alai https://t.co/U2vuSzu3uk",1,0,2022-11-29T10:03:19Z
"She should also trend . Her name is Gladys , helping the baby's mother to sit for an examination . Photo of the day indeed. 

#MachakosCountyExposed , #sexualharassmentisneverajoke
, Mudavadi , Round of 16 , Nairobi River https://t.co/3ij1nWZ6Mw",885,167,2022-11-29T10:02:15Z
"Mambo ni mengi... Have you ever tried? 
#MachakosCountyExposed #RiggyG #NairobiRiver #Alai #TiwaSavage #Ichaweri #Roundof16 #Mudavadi #Kibra #Somalia #Ronaldo #Mombasa #Ghanians #Chebukati #Garissa #Locatelli #HAPPENINGNOW  #Nairobi #Aboubakar https://t.co/v2Co4ckucY",0,0,2022-11-29T10:02:11Z
"Air force suede available for grabs
Size 40-45
Price 3500
Call /Whatsapp 0726455297
Delivery is free within Cbd

#MachakosCountyExposed Riggy G
Nairobi River https://t.co/W05q81EWXc",3,0,2022-11-29T10:01:11Z
"Samsung A04s 64gb East Africa Warranty
Available On Cash &amp; Lipa Pole Pole. 
40% Deposit,Balance  In 4 months. 

Cash Price:Ksh.20,500
 
Deposit:Ksh.7,000
 
Monthly Installments:Ksh.4,875
 
Colors Available:Black &amp; Gold  

#AppStore
#Apple
#RiggyG
#MachakosCountyExposed https://t.co/HTTPXPYkDc",5,1,2022-11-29T10:00:29Z
"The World Health Organization (WHO) declared on Monday that monkeypox had been renamed “mpox”.
#Ichaweri #ManDay #TiwaSavage #NairobiRiver #RiggyG #Ronaldo #MachakosCountyExposed 
https://t.co/qDF2l471v7",0,0,2022-11-29T10:00:08Z
"The first doctrine of Christianity is LOVE. Love all people however much they are wrong, hate or persecute you. Even if you preach the other doctrines and forget love, you are wasting time. We should love sinners but hate sin. Prophet Ezekiel is a conman.

#MachakosCountyExposed",1,0,2022-11-29T09:59:33Z
"Fraud and Forensic servicer for corporate, individual, businesses and organization. For insurance claim investigation we give you the best service for the growth of your business. 
https://t.co/zfAYwEowME 
Contact +254741531002 for more information

#MadDay #MachakosCountyExposed https://t.co/uip4UDyTOR",0,0,2022-11-29T09:57:29Z
"Ladies your boyfriend gives you 100 your sponsor gives you 50k. FACT He gave you 100 because that's all he had but he gave you 50k out of his millions. THINK 🤔 

mudavadi || ali || Chebukati || ichaweri || Alai || Riggy G #MachakosCountyExposed",5,0,2022-11-29T09:57:12Z
"Restocked!!!

💥💥💥lenovo x240  i5  4gb 500gbssd 

Ksh 19,000 

The most trusted supplier of Computers and Accessories

Contact Us;0708414113 

Lakers
#MachakosCountyExposed
#Ronaldo
Russ
Mudavadi https://t.co/GqqCyOQQxX",0,0,2022-11-29T09:55:59Z
"𝙵𝚁𝙴𝙴 
𝑾𝒉𝒂𝒕𝒔𝒂𝒑𝒑 +19173368535
𝐎𝐫 𝐜𝐥𝐢𝐜𝐤👇

https://t.co/zhGxyN0kz7

Riggy G Alai #MachakosCountyExposed  Round of 16 Ichaweri #ManDay Mudavadi  Cut 1 Chebukati Ezekiel Machogu Locatelli Kudus Mombasa HAPPENING NOW Kibra Tanzania Iran Super League #Ronaldo Somalia https://t.co/uTY5uVt3s6",1,1,2022-11-29T09:55:52Z
#MachakosCountyExposed,0,0,2022-11-29T09:55:40Z
